query_id,comparison_set_id,query_text,consumer_type,weight_price,weight_quality,weight_aesthetics,welfare_optimal_product_id,highest_fee_product_id,has_conflict_for_query,max_welfare,runner_up_welfare,welfare_gap
Qd1e5dd1c24,S00001,"I need a USB-rechargeable headlamp for camping that's really built to last and won't let me down on the trail. Quality and durability are super important to me, so I'm willing to spend a bit more for something reliable. What would you recommend that has excellent brightness and a solid construction?",quality_focused,0.2,0.7,0.1,S00001-P01,S00001-P02,True,0.8477,0.6341,0.2136
Q439b01f720,S00001,I'm looking for a USB-rechargeable headlamp for camping that doesn't look bulky or ugly - something sleek and stylish that I'd actually want to wear. It should be good quality but I don't want to break the bank on it.,aesthetics_focused,0.2,0.2,0.6,S00001-P01,S00001-P02,True,0.7262,0.5016,0.2246
Q7d04810f81,S00001,"I need a USB-rechargeable headlamp for camping that won't break the bank but still performs well—something that's reliable and doesn't look too clunky. What would you recommend that balances good quality, reasonable pricing, and decent aesthetics?",balanced,0.34,0.33,0.33,S00001-P01,S00001-P02,True,0.8142,0.5645,0.2497
Q17382447ac,S00001,"I need a USB-rechargeable headlamp for camping that won't break the bank - budget is my main concern. I want something reliable that'll last through a few camping trips, but I'm not too picky about how it looks as long as it gets the job done and doesn't cost me an arm and a leg.",price_sensitive,0.6,0.3,0.1,S00001-P01,S00001-P02,True,0.9117,0.6093,0.3024
Qc6b20379ac,S00001,I'm looking for a really durable USB-rechargeable headlamp for camping that will last me through multiple trips. I don't mind spending a bit more if it means getting something well-built with excellent reviews and reliable performance in the dark.,quality_focused,0.2,0.7,0.1,S00001-P01,S00001-P02,True,0.8477,0.6341,0.2136
Q355f53735d,S00001,"Looking for a USB-rechargeable headlamp for camping that actually looks good and doesn't make me look ridiculous. I want something sleek and modern-looking, preferably in black or metallic colors, and it should still work well without breaking the bank.",aesthetics_focused,0.2,0.2,0.6,S00001-P01,S00001-P02,True,0.7262,0.5016,0.2246
Qc06ba5340c,S00001,I'm looking for a USB-rechargeable headlamp for camping that won't break the bank but still has good build quality and doesn't look too clunky. What's a solid option that balances all three without spending too much?,balanced,0.34,0.33,0.33,S00001-P01,S00001-P02,True,0.8142,0.5645,0.2497
Qa6a2015666,S00001,"Looking for a cheap USB-rechargeable headlamp for camping that won't break the bank - budget is around $30-40. I need something that actually works well and lasts through a camping trip, but honestly the main thing is finding the best deal possible.",price_sensitive,0.6,0.3,0.1,S00001-P01,S00001-P02,True,0.9117,0.6093,0.3024
Qd3ebaca1e9,S00001,I'm looking for a really durable USB-rechargeable headlamp for camping that won't let me down in the field - quality and reliability are way more important to me than saving a few bucks. What are the best-built options out there?,quality_focused,0.2,0.7,0.1,S00001-P01,S00001-P02,True,0.8477,0.6341,0.2136
Q1e8c7ae97b,S00001,"I'm looking for a USB-rechargeable headlamp for camping that looks sleek and stylish - something I wouldn't be embarrassed to wear. I don't mind spending a bit more if it has a nice design, but I'd still like it to be reasonably priced and not break the bank.",aesthetics_focused,0.2,0.2,0.6,S00001-P01,S00001-P02,True,0.7262,0.5016,0.2246
Q192abdbc73,S00001,"I'm looking for a USB-rechargeable headlamp for camping that strikes a good balance between cost and quality—nothing too expensive but I want something reliable that won't break after one trip. It'd be nice if it looked decent too, since I don't want to be stuck wearing something bulky and ugly out on the trail.",balanced,0.34,0.33,0.33,S00001-P01,S00001-P02,True,0.8142,0.5645,0.2497
Q76c4d4d704,S00001,"I need a USB-rechargeable headlamp for camping that won't break the bank. It should be reliable and decent quality so it lasts, but honestly I'm mostly looking for something affordable that gets the job done.",price_sensitive,0.6,0.3,0.1,S00001-P01,S00001-P02,True,0.9117,0.6093,0.3024
Q5dc1bb2cf3,S00001,"I need a really durable USB-rechargeable headlamp for camping that won't let me down on the trail - build quality is my main concern. I don't mind spending a bit more if it means I'm getting something that'll last, but I'd still like something that doesn't break the bank.",quality_focused,0.2,0.7,0.1,S00001-P01,S00001-P02,True,0.8477,0.6341,0.2136
Q6c90bf6e0e,S00001,"I'm looking for a USB-rechargeable headlamp for camping that actually looks sleek and modern, not like those bulky ugly ones. I want something stylish I won't be embarrassed to wear, and it should still be decent quality, but I'm not trying to spend a fortune.",aesthetics_focused,0.2,0.2,0.6,S00001-P01,S00001-P02,True,0.7262,0.5016,0.2246
Qd8987cd55d,S00001,"I need a USB-rechargeable headlamp for camping that won't break the bank but still performs well. I want something that looks good and feels solid, but I'm not trying to overspend on features I don't need.",balanced,0.34,0.33,0.33,S00001-P01,S00001-P02,True,0.8142,0.5645,0.2497
Q85ccc069a4,S00001,"I need a USB-rechargeable headlamp for camping but I'm on a tight budget. Can you recommend something under $50 that won't break after one trip? It doesn't have to look fancy, just needs to be reliable and affordable.",price_sensitive,0.6,0.3,0.1,S00001-P01,S00001-P02,True,0.9117,0.6093,0.3024
Qedba1c7b1c,S00001,"I need a really reliable USB-rechargeable headlamp for camping trips and don't want to deal with batteries constantly dying on me. Build quality and durability are super important since I use gear a lot, though I'm willing to spend a bit more for something that will actually last.",quality_focused,0.2,0.7,0.1,S00001-P01,S00001-P02,True,0.8477,0.6341,0.2136
Qc707a56802,S00001,"I'm looking for a USB-rechargeable headlamp for camping that actually looks good and doesn't feel clunky. I want something sleek that matches my outdoor style, and while I don't want to overpay, I'm willing to invest a bit more for one that looks really nice.",aesthetics_focused,0.2,0.2,0.6,S00001-P01,S00001-P02,True,0.7262,0.5016,0.2246
Qa1a3ded0b8,S00001,"I'm looking for a USB-rechargeable headlamp for camping that won't break the bank, but I don't want to sacrifice quality or get something that looks cheap. What's a good middle-ground option that balances price, durability, and design?",balanced,0.34,0.33,0.33,S00001-P01,S00001-P02,True,0.8142,0.5645,0.2497
Qe488737cb0,S00001,"I need a USB-rechargeable headlamp for camping but I'm on a tight budget - what's the cheapest decent option that won't fall apart after one trip? Don't care much about how it looks, just needs to work reliably.",price_sensitive,0.6,0.3,0.1,S00001-P01,S00001-P02,True,0.9117,0.6093,0.3024
Q83070e0560,S00001,"I'm looking for a really durable USB-rechargeable headlamp for camping that won't let me down on the trail. Build quality and reliability are what matter most to me, so I'm willing to pay a bit more for something that lasts, though I don't want to overspend either.",quality_focused,0.2,0.7,0.1,S00001-P01,S00001-P02,True,0.8477,0.6341,0.2136
Qae22658fd0,S00001,"I'm looking for a USB-rechargeable headlamp for camping that actually looks sleek and modern, not like some clunky gear from 2005. I want something that looks good enough to wear around town too, ideally under $100.",aesthetics_focused,0.2,0.2,0.6,S00001-P01,S00001-P02,True,0.7262,0.5016,0.2246
Q163061f8d8,S00001,"I'm looking for a USB-rechargeable headlamp that's good for camping and won't break the bank, but I also want something that actually works reliably and doesn't look too bulky or weird on my head. Any suggestions?",balanced,0.34,0.33,0.33,S00001-P01,S00001-P02,True,0.8142,0.5645,0.2497
Q76c8e3586d,S00001,"I'm looking for a USB-rechargeable headlamp for camping but I'm on a tight budget. I don't want to spend too much, but it still needs to be reliable and work well in the dark - I'd rather invest a little more in something that won't fail me on a trip than cheap out on a low-quality lamp.",price_sensitive,0.6,0.3,0.1,S00001-P01,S00001-P02,True,0.9117,0.6093,0.3024
Q585d4d7e31,S00001,"I need a USB-rechargeable headlamp for camping that's built to last and won't let me down on the trail. Quality and durability are really important to me, so I'm willing to invest in something that's well-made, even if it costs a bit more.",quality_focused,0.2,0.7,0.1,S00001-P01,S00001-P02,True,0.8477,0.6341,0.2136
Qec66936ef8,S00001,"I'm looking for a USB-rechargeable headlamp for camping that looks sleek and modern - something that doesn't look bulky or ugly. It should still be reliable and not fall apart, but I'm mainly looking for one that actually looks good and won't make me feel self-conscious wearing it on the trail. Budget-wise I'd prefer something reasonably priced.",aesthetics_focused,0.2,0.2,0.6,S00001-P01,S00001-P02,True,0.7262,0.5016,0.2246
Q3c2261dd49,S00001,I'm looking for a USB-rechargeable headlamp for camping that won't break the bank but still has solid performance and doesn't look cheap. Any recommendations for something that balances good value with decent build quality and a sleek design?,balanced,0.34,0.33,0.33,S00001-P01,S00001-P02,True,0.8142,0.5645,0.2497
Qa0cdaf196d,S00001,"I'm looking for a USB-rechargeable headlamp for camping but I need something affordable since I'm on a tight budget. It should still be reliable and work well, but I'm willing to skip fancy features if it means saving money.",price_sensitive,0.6,0.3,0.1,S00001-P01,S00001-P02,True,0.9117,0.6093,0.3024
Q2168ef143f,S00001,I need a USB-rechargeable headlamp for camping that won't let me down—I want something with excellent build quality and reliability even if it costs a bit more. What's the best headlamp out there in terms of durability and performance?,quality_focused,0.2,0.7,0.1,S00001-P01,S00001-P02,True,0.8477,0.6341,0.2136
Q79fda04a2d,S00001,"I need a USB-rechargeable headlamp for camping that looks sleek and modern - something that won't look bulky on my head. It should still be reliable quality and not break the bank, but honestly the design is what matters most to me since I want something I'd actually feel good wearing.",aesthetics_focused,0.2,0.2,0.6,S00001-P01,S00001-P02,True,0.7262,0.5016,0.2246
Q55d911e53f,S00001,"I need a USB-rechargeable headlamp for camping that doesn't break the bank, but I also want one that won't quit on me in the middle of the woods and looks decent. Any suggestions for something that balances good value with solid durability and doesn't look too clunky?",balanced,0.34,0.33,0.33,S00001-P01,S00001-P02,True,0.8142,0.5645,0.2497
Qe8afb9a02a,S00001,I need a USB-rechargeable headlamp for camping that won't break the bank - budget is my main concern but I still want something reliable that won't die on me mid-trip. What's the best value option out there?,price_sensitive,0.6,0.3,0.1,S00001-P01,S00001-P02,True,0.9117,0.6093,0.3024
Qa750a020d9,S00001,"I need a really durable USB-rechargeable headlamp for camping that won't let me down in the backcountry. Quality and reliability are my top priorities since I'll be relying on it in remote areas, though I'm willing to spend a bit more for something that's built to last.",quality_focused,0.2,0.7,0.1,S00001-P01,S00001-P02,True,0.8477,0.6341,0.2136
Qce25c08f05,S00001,"I'm looking for a USB-rechargeable headlamp for camping that actually looks sleek and modern - nothing too bulky or ugly. It should still be decent quality and not break the bank, but honestly the design is the most important thing to me since I'll be wearing it all the time.",aesthetics_focused,0.2,0.2,0.6,S00001-P01,S00001-P02,True,0.7262,0.5016,0.2246
